0.076323 0.076491 0.078092 0.082073 0.089424 0.102533 0.124378 0.159767 0.213733 0.290778 0.390336 0.504877 0.619983 0.721782 0.802008 0.860246 0.899918 0.926171 0.942977 0.953716 0.960159 0.963811 0.965028 0.964251 0.960941 0.954618 0.943593 0.925810 0.897464 0.854056 0.790062 0.702410 0.593220 0.473495 0.359041 0.263788 0.192997 0.145040 0.114301 0.095554 0.084236 0.077719 0.073903 0.071993 0.071130 0.071331 0.072308 0.074532 0.078150 0.084135 0.093238 0.107157 0.127423 0.156373 0.195674 0.246807 0.309188 0.380765 0.457041 0.533162 0.604120 0.666917 0.719742 0.762813 0.796688 0.822864 0.842301 0.856326 0.865426 0.870313 0.870784 0.866786 0.857246 0.841103 0.816151 0.780237 0.730551 0.665697 0.586067 0.496361 0.404356 0.319626 0.248927 0.195301 0.157397 0.132387 0.116497 0.107011 0.101438 0.098577 0.097277 0.097414 0.098714 0.101832 0.107271 0.116538 0.131063 0.153250 0.185097 0.228700 0.284220 0.350090 0.421648 0.493161 0.558402 0.613293 0.655302 0.684165 0.699959 0.703528 0.694928 0.674444 0.641617 0.596789 0.540580 0.475625 0.405685 0.336278 0.272323 0.217915 0.174459 0.141942 0.118539 0.102518 0.091672 0.084702 0.080177 0.077613 
0.075710 0.075755 0.077188 0.080270 0.086315 0.096722 0.114412 0.142850 0.187043 0.251250 0.337678 0.442173 0.554481 0.660660 0.750377 0.819145 0.868572 0.902280 0.924770 0.939175 0.948203 0.953081 0.954911 0.953627 0.949204 0.940424 0.925888 0.902625 0.867129 0.814493 0.740935 0.645417 0.534025 0.419063 0.315379 0.232412 0.172626 0.132447 0.106990 0.091188 0.081766 0.076046 0.072828 0.070932 0.070161 0.069989 0.070663 0.072000 0.074561 0.078505 0.084806 0.094117 0.107981 0.127611 0.154930 0.191079 0.237138 0.292430 0.355404 0.422563 0.490297 0.554550 0.612756 0.662942 0.704841 0.738360 0.764410 0.783407 0.796253 0.803013 0.804014 0.798592 0.786236 0.765386 0.734717 0.692235 0.637108 0.569424 0.492390 0.411352 0.333813 0.265922 0.211701 0.171388 0.143534 0.125123 0.113738 0.106842 0.103087 0.101069 0.100412 0.100500 0.101605 0.103681 0.107566 0.113823 0.123950 0.139171 0.161488 0.192164 0.232365 0.281317 0.337046 0.395318 0.451669 0.501338 0.541322 0.569402 0.585072 0.587884 0.578304 0.556387 0.523105 0.479440 0.427917 0.371502 0.314513 0.260688 0.213523 0.174498 0.144213 0.121577 0.105521 0.094264 0.086769 0.081682 0.078532 0.076529 
0.075443 0.075613 0.076611 0.079156 0.083777 0.092066 0.105808 0.128270 0.163126 0.214985 0.286705 0.377932 0.481988 0.587971 0.684057 0.763156 0.823137 0.866296 0.895889 0.915637 0.927957 0.934929 0.937285 0.935593 0.929203 0.917274 0.897567 0.867423 0.822804 0.760167 0.677245 0.576844 0.467372 0.361890 0.271553 0.202247 0.153205 0.120770 0.100003 0.087224 0.079299 0.074606 0.071687 0.070104 0.069183 0.068994 0.069207 0.070147 0.071705 0.074441 0.078516 0.084814 0.093881 0.107014 0.125123 0.149697 0.181471 0.221214 0.268304 0.321649 0.378663 0.436748 0.492717 0.544401 0.589804 0.628245 0.659080 0.682586 0.698615 0.707517 0.708897 0.702644 0.687803 0.663754 0.629314 0.584262 0.528822 0.465387 0.397630 0.331051 0.270532 0.220005 0.180631 0.152137 0.132510 0.119902 0.112062 0.107660 0.105240 0.104268 0.103970 0.104368 0.105151 0.106753 0.109265 0.113545 0.120137 0.130355 0.145109 0.165828 0.193052 0.227124 0.266721 0.309832 0.352925 0.392679 0.425562 0.449411 0.462446 0.464295 0.454710 0.434609 0.404975 0.368039 0.326142 0.282633 0.240319 0.202061 0.169259 0.142845 0.122333 0.107230 0.096259 0.088689 0.083376 0.079908 0.077521 0.076174 
0.075238 0.075232 0.076113 0.077934 0.081605 0.087834 0.098476 0.115532 0.142430 0.182614 0.239856 0.315293 0.406570 0.505896 0.603326 0.689483 0.759670 0.812861 0.851313 0.877592 0.894656 0.904175 0.907608 0.905015 0.896261 0.879786 0.853765 0.815018 0.760715 0.688426 0.599336 0.498801 0.397163 0.305040 0.230179 0.174335 0.135691 0.110029 0.093734 0.083383 0.077066 0.073030 0.070659 0.069102 0.068338 0.067901 0.068029 0.068444 0.069538 0.071190 0.073967 0.077955 0.083967 0.092365 0.104234 0.120148 0.141252 0.167913 0.200708 0.239037 0.282216 0.328313 0.375563 0.421467 0.464308 0.502143 0.534093 0.559068 0.576867 0.586815 0.588874 0.582350 0.567134 0.542598 0.509052 0.466858 0.417987 0.364933 0.311658 0.261663 0.218314 0.183020 0.156344 0.137157 0.124365 0.116153 0.111452 0.108857 0.107840 0.107528 0.107850 0.108314 0.109177 0.110234 0.112026 0.114639 0.118915 0.125239 0.134693 0.147754 0.165322 0.187281 0.213461 0.242286 0.272033 0.299905 0.323658 0.340812 0.350134 0.350542 0.342330 0.325901 0.302918 0.274979 0.244630 0.213868 0.185019 0.159269 0.137733 0.120298 0.106976 0.096903 0.089716 0.084479 0.080942 0.078381 0.076786 0.075667 
0.075333 0.075423 0.075935 0.077407 0.080029 0.084812 0.092637 0.105471 0.125408 0.155703 0.199265 0.258709 0.333699 0.420718 0.512180 0.599776 0.676320 0.738542 0.785762 0.819711 0.842156 0.855169 0.859640 0.856217 0.844176 0.822524 0.789035 0.741732 0.678672 0.600463 0.510609 0.416862 0.328176 0.252471 0.193141 0.150131 0.120432 0.100889 0.088154 0.080144 0.074945 0.071747 0.069596 0.068342 0.067469 0.067113 0.066947 0.067243 0.067782 0.068939 0.070608 0.073292 0.077037 0.082518 0.089962 0.100204 0.113570 0.130874 0.152238 0.178041 0.207730 0.240847 0.275956 0.311845 0.346600 0.378885 0.406979 0.429956 0.446593 0.456447 0.458711 0.453308 0.439827 0.418733 0.390413 0.356431 0.318481 0.279342 0.241416 0.207329 0.178413 0.155623 0.138535 0.126704 0.118877 0.114310 0.111824 0.110946 0.110840 0.111370 0.111997 0.112841 0.113585 0.114555 0.115629 0.117329 0.119737 0.123562 0.129033 0.136915 0.147329 0.160697 0.176519 0.194354 0.212723 0.230323 0.245167 0.255958 0.261242 0.260669 0.253963 0.241994 0.225588 0.206466 0.185939 0.165778 0.146932 0.130492 0.116586 0.105521 0.096806 0.090349 0.085472 0.082055 0.079497 0.077804 0.076521 0.075801 
0.075448 0.075350 0.075818 0.076752 0.078787 0.082162 0.087998 0.097211 0.111806 0.133708 0.165789 0.210134 0.268274 0.338808 0.417985 0.499127 0.575732 0.642226 0.696141 0.736600 0.764623 0.781002 0.786895 0.782288 0.767103 0.740062 0.700213 0.646340 0.579175 0.501201 0.418259 0.337302 0.265415 0.206507 0.161870 0.129734 0.107792 0.093032 0.083481 0.077141 0.073133 0.070379 0.068681 0.067431 0.066742 0.066212 0.066091 0.066070 0.066476 0.067070 0.068245 0.069843 0.072351 0.075710 0.080519 0.086825 0.095303 0.106024 0.119599 0.135910 0.155241 0.177008 0.200939 0.225873 0.251034 0.274912 0.296581 0.314585 0.328231 0.336414 0.338882 0.335043 0.325241 0.309590 0.289252 0.265211 0.239417 0.213370 0.189073 0.167558 0.149933 0.136146 0.126292 0.119567 0.115634 0.113541 0.113003 0.113225 0.114123 0.115109 0.116284 0.117229 0.118199 0.118914 0.119767 0.120615 0.121984 0.123851 0.126830 0.130929 0.136690 0.143913 0.152779 0.162583 0.172931 0.182585 0.190806 0.196305 0.198632 0.197082 0.191978 0.183439 0.172517 0.159854 0.146746 0.133790 0.121990 0.111496 0.102814 0.095643 0.090145 0.085802 0.082673 0.080225 0.078560 0.077220 0.076391 0.075707 
0.075835 0.075832 0.076000 0.076756 0.078071 0.080593 0.084630 0.091291 0.101493 0.117071 0.139653 0.171484 0.213825 0.267259 0.329887 0.398235 0.466863 0.530799 0.585675 0.629351 0.660600 0.679616 0.686320 0.681055 0.663353 0.633149 0.590084 0.535229 0.470654 0.400821 0.330968 0.266865 0.212233 0.169042 0.136629 0.113592 0.097561 0.086833 0.079546 0.074794 0.071493 0.069365 0.067792 0.066819 0.066042 0.065650 0.065336 0.065356 0.065451 0.065923 0.066558 0.067705 0.069204 0.071464 0.074389 0.078451 0.083603 0.090342 0.098600 0.108790 0.120685 0.134453 0.149549 0.165778 0.182232 0.198407 0.213179 0.225961 0.235694 0.242000 0.244154 0.242228 0.236039 0.226267 0.213355 0.198551 0.182717 0.167271 0.152944 0.140748 0.130824 0.123541 0.118472 0.115571 0.114172 0.114135 0.114812 0.116146 0.117601 0.119239 0.120639 0.121973 0.122922 0.123759 0.124262 0.124799 0.125241 0.126037 0.127114 0.128936 0.131384 0.134799 0.138850 0.143587 0.148355 0.152901 0.156369 0.158469 0.158506 0.156533 0.152309 0.146376 0.138924 0.130785 0.122268 0.114158 0.106575 0.100036 0.094382 0.089876 0.086168 0.083397 0.081155 0.079571 0.078258 0.077389 0.076626 0.076200 
0.076241 0.076049 0.076231 0.076592 0.077603 0.079226 0.082155 0.086656 0.093825 0.104415 0.120027 0.141800 0.171350 0.209123 0.255089 0.307156 0.362441 0.416617 0.465996 0.507027 0.537832 0.556869 0.563866 0.558303 0.540543 0.510698 0.470161 0.420712 0.365911 0.309576 0.256257 0.209060 0.170216 0.139784 0.117267 0.100969 0.089687 0.081780 0.076485 0.072720 0.070236 0.068365 0.067164 0.066176 0.065605 0.065092 0.064907 0.064736 0.064881 0.065060 0.065600 0.066248 0.067362 0.068723 0.070726 0.073185 0.076525 0.080576 0.085757 0.091856 0.099210 0.107481 0.116833 0.126717 0.137076 0.147152 0.156726 0.164945 0.171596 0.175939 0.177977 0.177280 0.174235 0.168830 0.161856 0.153640 0.145180 0.136852 0.129530 0.123321 0.118747 0.115551 0.113935 0.113404 0.114016 0.115208 0.117036 0.118973 0.121132 0.123055 0.124921 0.126345 0.127578 0.128304 0.128846 0.128960 0.129035 0.128886 0.128943 0.129034 0.129564 0.130289 0.131493 0.132769 0.134224 0.135285 0.135949 0.135627 0.134406 0.131883 0.128396 0.123810 0.118693 0.113061 0.107540 0.102110 0.097285 0.092896 0.089300 0.086189 0.083811 0.081791 0.080341 0.079077 0.078226 0.077429 0.076943 0.076447 
0.076962 0.076853 0.076773 0.077064 0.077579 0.078764 0.080613 0.083770 0.088483 0.095700 0.106000 0.120608 0.140197 0.165726 0.197059 0.233738 0.273765 0.314818 0.353570 0.387306 0.413254 0.429894 0.435884 0.431100 0.415500 0.390278 0.356842 0.317921 0.276278 0.235363 0.197655 0.165288 0.138795 0.118325 0.102890 0.091779 0.083734 0.078165 0.074124 0.071375 0.069293 0.067902 0.066772 0.066062 0.065437 0.065123 0.064828 0.064807 0.064791 0.065053 0.065340 0.065943 0.066624 0.067693 0.068933 0.070672 0.072707 0.075377 0.078477 0.082322 0.086668 0.091764 0.097273 0.103330 0.109475 0.115723 0.121510 0.126791 0.130995 0.134137 0.135773 0.136107 0.134928 0.132689 0.129415 0.125747 0.121817 0.118276 0.115172 0.113000 0.111609 0.111286 0.111700 0.112998 0.114754 0.117066 0.119495 0.122150 0.124617 0.127042 0.129051 0.130837 0.132077 0.133014 0.133380 0.133477 0.133089 0.132564 0.131722 0.130926 0.129989 0.129236 0.128414 0.127760 0.126925 0.126058 0.124752 0.123149 0.120886 0.118201 0.114862 0.111242 0.107223 0.103251 0.099231 0.095581 0.092145 0.089254 0.086663 0.084629 0.082843 0.081524 0.080344 0.079516 0.078725 0.078200 0.077648 0.077323 
0.077817 0.077484 0.077420 0.077381 0.077750 0.078347 0.079645 0.081586 0.084797 0.089404 0.096231 0.105575 0.118338 0.134703 0.155168 0.179148 0.206047 0.234028 0.261382 0.285588 0.304864 0.317221 0.321871 0.318085 0.306450 0.287639 0.263567 0.236003 0.207514 0.179900 0.155093 0.133768 0.116548 0.102946 0.092768 0.085097 0.079626 0.075530 0.072692 0.070497 0.069019 0.067799 0.067031 0.066343 0.065988 0.065636 0.065568 0.065474 0.065650 0.065795 0.066213 0.066613 0.067307 0.068015 0.069057 0.070162 0.071660 0.073284 0.075364 0.077623 0.080372 0.083302 0.086679 0.090137 0.093878 0.097473 0.101070 0.104207 0.107028 0.109100 0.110637 0.111312 0.111465 0.110907 0.110105 0.108966 0.108011 0.107148 0.106848 0.106929 0.107750 0.109014 0.110975 0.113247 0.116024 0.118883 0.122000 0.124949 0.127916 0.130493 0.132888 0.134725 0.136249 0.137122 0.137636 0.137500 0.137051 0.136042 0.134843 0.133228 0.131572 0.129633 0.127755 0.125652 0.123615 0.121313 0.119006 0.116354 0.113637 0.110561 0.107465 0.104118 0.100910 0.097636 0.094690 0.091846 0.089455 0.087241 0.085501 0.083915 0.082744 0.081647 0.080878 0.080095 0.079564 0.078961 0.078569 0.078086 
