0.232262 0.245508 0.263680 0.287310 0.316627 0.351325 0.390377 0.431952 0.473531 0.512199 0.545061 0.569635 0.584127 0.587568 0.579850 0.561720 0.534736 0.501158 0.463729 0.425333 0.388622 0.355705 0.327997 0.306247 0.290687 0.281235 0.277680 0.279807 0.287451 0.300482 0.318725 0.341848 0.369228 0.399860 0.432321 0.464838 0.495442 0.522181 0.543337 0.557597 0.564154 0.562748 0.553674 0.537745 0.516234 0.490766 0.463155 0.435212 0.408560 0.384484 0.363862 0.347168 0.334528 0.325810 0.320709 0.318818 0.319684 0.322834 0.327793 0.334090 0.341264 0.348866 0.356468 0.363675 0.370136 0.375553 0.379699 0.382421 0.383643 0.383369 0.381673 0.378692 0.374618 0.369682 0.364146 0.358287 0.352389 0.346736 0.341597 0.337224 0.333839 0.331630 0.330743 0.331271 0.333247 0.336640 0.341346 0.347190 0.353926 0.361249 0.368810 0.376239 0.383171 0.389280 0.394302 0.398064 0.400496 0.401639 0.401639 0.400734 0.399229 0.397471 0.395820 0.394617 0.394162 0.394686 0.396341 0.399184 0.403174 0.408173 0.413958 0.420232 0.426652 0.432861 0.438513 0.443315 0.447049 0.449597 0.450951 0.451212 0.450577 0.449317 0.447745 0.446183 0.444923 0.444199 0.444153 0.444822 0.446123 0.447855 0.449708 0.451284 0.452130 0.451779 0.449790 0.445801 0.439565 0.430989 0.420148 0.407288 0.392806 0.377218 0.361107 0.345070 0.329672 0.315407 0.302675 0.291783 0.282951 0.276335 0.272045 0.270166 0.270774 0.273932 0.279678 0.288001 0.298800 0.311838 0.326698 0.342757 0.359188 0.374999 0.389116 0.400494 0.408236 0.411714 0.410645 0.405128 0.395639 0.382962 0.368097 0.352136 0.336149 0.321082 0.307710 0.296612 0.288203 0.282772 0.280546 0.281734 0.286562 0.295285 0.308161 0.325394 0.347042 0.372910 0.402444 0.434662 0.468163 0.501220 0.531950 0.558528 0.579375 0.593298 0.599559 0.597896 0.588512 0.572061 0.549617 0.522616 0.492747 0.461793 0.431453 0.403170 0.378022 0.356679 0.339430 0.326254 0.316913 0.311042 0.308214 0.307999 0.309988 0.313814 0.319157 0.325748 0.333364 0.341827 0.351002 0.360785 0.371106 0.381912 0.393161 0.404807 0.416783 0.428982 0.441244 0.453336 0.464947 0.475680 0.485065 0.492575 0.497655 0.499762 0.498414 0.493243 0.484048 0.470843 0.453890 0.433707 0.411039 0.386802 0.361992 0.337581 0.314424 0.293191 0.274336 0.258109 0.244588 0.233743 0.225489 0.219752 0.216513 0.215857 0.217998 0.223297 0.226270
0.226270 0.238316 0.255019 0.276933 0.304355 0.337114 0.374368 0.414501 0.455193 0.493666 0.527074 0.552898 0.569249 0.575041 0.570040 0.554863 0.530927 0.500338 0.465681 0.429710 0.395000 0.363657 0.337159 0.316362 0.301626 0.292995 0.290365 0.293597 0.302569 0.317148 0.337107 0.362009 0.391079 0.423134 0.456572 0.489477 0.519805 0.545599 0.565205 0.577411 0.581526 0.577407 0.565456 0.546591 0.522187 0.493972 0.463850 0.433705 0.405191 0.379593 0.357754 0.340090 0.326667 0.317292 0.311617 0.309212 0.309620 0.312388 0.317080 0.323280 0.330591 0.338635 0.347046 0.355478 0.363610 0.371146 0.377828 0.383440 0.387814 0.390839 0.392455 0.392665 0.391527 0.389159 0.385727 0.381445 0.376565 0.371367 0.366143 0.361192 0.356798 0.353221 0.350681 0.349343 0.349313 0.350618 0.353210 0.356960 0.361661 0.367040 0.372775 0.378516 0.383913 0.388647 0.392456 0.395158 0.396672 0.397021 0.396328 0.394807 0.392740 0.390452 0.388284 0.386563 0.385581 0.385575 0.386703 0.389043 0.392581 0.397213 0.402750 0.408933 0.415451 0.421964 0.428138 0.433673 0.438329 0.441955 0.444496 0.446004 0.446625 0.446585 0.446158 0.445640 0.445314 0.445412 0.446094 0.447417 0.449331 0.451665 0.454142 0.456390 0.457975 0.458435 0.457325 0.454263 0.448971 0.441312 0.431313 0.419170 0.405236 0.389993 0.374007 0.357875 0.342179 0.327443 0.314107 0.302520 0.292940 0.285556 0.280501 0.277877 0.277763 0.280220 0.285280 0.292924 0.303038 0.315381 0.329535 0.344882 0.360608 0.375736 0.389212 0.400005 0.407233 0.410268 0.408823 0.402993 0.393237 0.380328 0.365252 0.349091 0.332903 0.317629 0.304034 0.292691 0.284003 0.278252 0.275651 0.276402 0.280724 0.288873 0.301118 0.317690 0.338691 0.363992 0.393113 0.425154 0.458778 0.492296 0.523825 0.551501 0.573679 0.589082 0.596888 0.596752 0.588805 0.573634 0.552259 0.526071 0.496732 0.466026 0.435671 0.407158 0.381620 0.359786 0.341999 0.328286 0.318444 0.312130 0.308938 0.308447 0.310253 0.313992 0.319345 0.326039 0.333846 0.342579 0.352092 0.362273 0.373037 0.384319 0.396066 0.408217 0.420692 0.433371 0.446077 0.458563 0.470499 0.481473 0.490998 0.498535 0.503516 0.505396 0.503689 0.498036 0.488246 0.474355 0.456648 0.435676 0.412220 0.387230 0.361732 0.336721 0.313064 0.291431 0.272265 0.255797 0.242082 0.231061 0.222623 0.216663 0.213131 0.212076 0.213675 0.218251 0.222443
0.222443 0.233247 0.248440 0.268568 0.293971 0.324577 0.359709 0.397966 0.437247 0.474957 0.508356 0.534939 0.552764 0.560644 0.558228 0.546001 0.525231 0.497853 0.466277 0.433099 0.400788 0.371411 0.346485 0.326954 0.313300 0.305687 0.304115 0.308522 0.318817 0.334853 0.356338 0.382716 0.413062 0.446024 0.479856 0.512548 0.542030 0.566396 0.584087 0.594013 0.595606 0.588835 0.574197 0.552699 0.525803 0.495314 0.463201 0.431385 0.401529 0.374889 0.352258 0.333992 0.320091 0.310311 0.304266 0.301507 0.301582 0.304059 0.308543 0.314675 0.322127 0.330591 0.339774 0.349391 0.359161 0.368807 0.378054 0.386637 0.394304 0.400829 0.406019 0.409729 0.411868 0.412417 0.411427 0.409023 0.405401 0.400817 0.395576 0.390014 0.384476 0.379299 0.374791 0.371206 0.368733 0.367480 0.367470 0.368631 0.370808 0.373770 0.377231 0.380866 0.384347 0.387367 0.389670 0.391073 0.391483 0.390906 0.389444 0.387284 0.384679 0.381929 0.379347 0.377243 0.375894 0.375530 0.376313 0.378332 0.381591 0.386012 0.391435 0.397629 0.404309 0.411152 0.417831 0.424038 0.429515 0.434078 0.437634 0.440188 0.441843 0.442784 0.443256 0.443536 0.443899 0.444589 0.445783 0.447572 0.449941 0.452762 0.455796 0.458707 0.461087 0.462486 0.462455 0.460592 0.456582 0.450235 0.441515 0.430551 0.417631 0.403183 0.387734 0.371867 0.356170 0.341193 0.327418 0.315245 0.304981 0.296862 0.291060 0.287703 0.286888 0.288683 0.293121 0.300175 0.309726 0.321521 0.335137 0.349955 0.365162 0.379789 0.392789 0.403137 0.409951 0.412602 0.410793 0.404604 0.394481 0.381186 0.365695 0.349090 0.332431 0.316665 0.302560 0.290693 0.281465 0.275149 0.271945 0.272038 0.275631 0.282965 0.294304 0.309890 0.329859 0.354136 0.382325 0.413619 0.446782 0.480199 0.512031 0.540412 0.563657 0.580422 0.589803 0.591372 0.585181 0.571742 0.552002 0.527282 0.499189 0.469464 0.439810 0.411724 0.386373 0.364532 0.346595 0.332637 0.322497 0.315868 0.312364 0.311579 0.313119 0.316622 0.321768 0.328281 0.335929 0.344519 0.353901 0.363959 0.374604 0.385774 0.397414 0.409468 0.421860 0.434474 0.447141 0.459617 0.471578 0.482613 0.492240 0.499915 0.505071 0.507154 0.505675 0.500260 0.490707 0.477034 0.459511 0.438669 0.415275 0.390268 0.364669 0.339477 0.315567 0.293622 0.274102 0.257250 0.243132 0.231694 0.222821 0.216401 0.212366 0.210741 0.211669 0.215429 0.220894
0.220894 0.230445 0.244131 0.262471 0.285816 0.314160 0.346965 0.383026 0.420467 0.456907 0.489755 0.516578 0.535424 0.545038 0.544964 0.535559 0.517936 0.493855 0.465535 0.435395 0.405772 0.378670 0.355611 0.337609 0.325247 0.318799 0.318361 0.323935 0.335454 0.352743 0.375436 0.402860 0.433949 0.467216 0.500815 0.532695 0.560816 0.583359 0.598888 0.606442 0.605573 0.596349 0.579352 0.555662 0.526805 0.494637 0.461157 0.428288 0.397667 0.370501 0.347520 0.329014 0.314926 0.304968 0.298727 0.295747 0.295582 0.297829 0.302136 0.308201 0.315765 0.324594 0.334473 0.345185 0.356505 0.368184 0.379950 0.391499 0.402509 0.412643 0.421573 0.429000 0.434675 0.438423 0.440159 0.439898 0.437759 0.433956 0.428788 0.422616 0.415845 0.408891 0.402155 0.395995 0.390704 0.386487 0.383452 0.381607 0.380858 0.381027 0.381868 0.383090 0.384387 0.385469 0.386085 0.386051 0.385263 0.383710 0.381468 0.378696 0.375616 0.372494 0.369615 0.367264 0.365698 0.365134 0.365732 0.367584 0.370707 0.375042 0.380451 0.386725 0.393599 0.400766 0.407902 0.414692 0.420860 0.426194 0.430566 0.433942 0.436386 0.438049 0.439153 0.439962 0.440752 0.441778 0.443246 0.445284 0.447920 0.451075 0.454559 0.458078 0.461257 0.463664 0.464854 0.464402 0.461956 0.457267 0.450225 0.440877 0.429428 0.416231 0.401756 0.386551 0.371196 0.356259 0.342263 0.329657 0.318812 0.310019 0.303504 0.299435 0.297939 0.299104 0.302969 0.309507 0.318594 0.329971 0.343205 0.357671 0.372551 0.386874 0.399590 0.409669 0.416223 0.418606 0.416504 0.409976 0.399449 0.385669 0.369609 0.352354 0.334979 0.318450 0.303556 0.290889 0.280855 0.273726 0.269690 0.268909 0.271560 0.277860 0.288052 0.302370 0.320967 0.343814 0.370591 0.400601 0.432722 0.465456 0.497047 0.525669 0.549630 0.567539 0.578422 0.581772 0.577556 0.566202 0.548570 0.525895 0.499694 0.471633 0.443362 0.416352 0.391773 0.370428 0.352755 0.338878 0.328684 0.321903 0.318177 0.317120 0.318347 0.321501 0.326259 0.332342 0.339512 0.347576 0.356381 0.365814 0.375795 0.386270 0.397203 0.408555 0.420272 0.432266 0.444390 0.456430 0.468085 0.478970 0.488620 0.496506 0.502066 0.504745 0.504038 0.499547 0.491035 0.478471 0.462065 0.442285 0.419831 0.395584 0.370525 0.345629 0.321774 0.299666 0.279801 0.262465 0.247769 0.235694 0.226153 0.219045 0.214305 0.211941 0.212070 0.214931 0.221835
0.221835 0.230119 0.242315 0.258896 0.280195 0.306245 0.336610 0.370254 0.405520 0.440251 0.472045 0.498586 0.517958 0.528875 0.530801 0.523971 0.509348 0.488512 0.463485 0.436498 0.409736 0.385112 0.364130 0.347846 0.336919 0.331715 0.332411 0.339058 0.351600 0.369828 0.393299 0.421236 0.452459 0.485389 0.518133 0.548656 0.574991 0.595437 0.608689 0.613914 0.610774 0.599425 0.580522 0.555200 0.525026 0.491872 0.457730 0.424486 0.393715 0.366556 0.343664 0.325267 0.311260 0.301324 0.295031 0.291926 0.291584 0.293630 0.297758 0.303725 0.311337 0.320439 0.330894 0.342560 0.355275 0.368834 0.382978 0.397383 0.411663 0.425385 0.438087 0.449313 0.458649 0.465756 0.470400 0.472471 0.471992 0.469119 0.464128 0.457396 0.449371 0.440548 0.431426 0.422475 0.414106 0.406638 0.400285 0.395145 0.391202 0.388338 0.386355 0.384996 0.383981 0.383031 0.381903 0.380405 0.378423 0.375923 0.372955 0.369645 0.366181 0.362793 0.359735 0.357260 0.355606 0.354972 0.355511 0.357315 0.360409 0.364745 0.370202 0.376590 0.383660 0.391114 0.398631 0.405890 0.412600 0.418522 0.423498 0.427460 0.430439 0.432559 0.434024 0.435088 0.436034 0.437136 0.438630 0.440685 0.443382 0.446694 0.450485 0.454514 0.458444 0.461871 0.464355 0.465458 0.464787 0.462034 0.457008 0.449662 0.440106 0.428599 0.415534 0.401405 0.386766 0.372190 0.358230 0.345389 0.334101 0.324724 0.317548 0.312796 0.310639 0.311192 0.314514 0.320586 0.329285 0.340345 0.353329 0.367600 0.382335 0.396552 0.409191 0.419210 0.425699 0.427990 0.425739 0.418969 0.408081 0.393798 0.377086 0.359037 0.340752 0.323226 0.307286 0.293551 0.282450 0.274259 0.269158 0.267289 0.268796 0.273860 0.282690 0.295499 0.312437 0.333505 0.358453 0.386687 0.417220 0.448693 0.479472 0.507814 0.532057 0.550794 0.562999 0.568090 0.565952 0.556923 0.541762 0.521601 0.497845 0.472056 0.445796 0.420477 0.397245 0.376910 0.359943 0.346512 0.336548 0.329823 0.326014 0.324753 0.325669 0.328405 0.332637 0.338083 0.344500 0.351694 0.359517 0.367864 0.376672 0.385910 0.395569 0.405646 0.416125 0.426959 0.438048 0.449222 0.460229 0.470724 0.480279 0.488395 0.494527 0.498120 0.498655 0.495702 0.488967 0.478345 0.463952 0.446148 0.425521 0.402850 0.379031 0.354989 0.331586 0.309552 0.289433 0.271584 0.256187 0.243292 0.232869 0.224853 0.219200 0.215920 0.215109 0.216974 0.225584
0.225584 0.232564 0.243270 0.258116 0.277399 0.301159 0.329029 0.360111 0.392948 0.425605 0.455889 0.481640 0.501025 0.512764 0.516265 0.511662 0.499774 0.482003 0.460174 0.436323 0.412468 0.390415 0.371620 0.357150 0.347719 0.343758 0.345503 0.353038 0.366308 0.385067 0.408803 0.436658 0.467377 0.499340 0.530661 0.559370 0.583610 0.601809 0.612798 0.615862 0.610761 0.597730 0.577480 0.551185 0.520424 0.487051 0.453004 0.420093 0.389803 0.363180 0.340803 0.322842 0.309156 0.299410 0.293176 0.290014 0.289523 0.291365 0.295281 0.301084 0.308648 0.317891 0.328754 0.341175 0.355059 0.370256 0.386532 0.403555 0.420893 0.438022 0.454357 0.469291 0.482242 0.492707 0.500296 0.504770 0.506047 0.504212 0.499504 0.492299 0.483082 0.472412 0.460883 0.449082 0.437542 0.426712 0.416925 0.408382 0.401154 0.395194 0.390352 0.386409 0.383106 0.380175 0.377372 0.374498 0.371419 0.368078 0.364494 0.360758 0.357021 0.353477 0.350345 0.347851 0.346207 0.345597 0.346164 0.347996 0.351122 0.355505 0.361035 0.367536 0.374770 0.382448 0.390251 0.397850 0.404940 0.411261 0.416626 0.420940 0.424206 0.426525 0.428087 0.429144 0.429988 0.430914 0.432192 0.434037 0.436581 0.439858 0.443791 0.448195 0.452781 0.457180 0.460964 0.463688 0.464923 0.464301 0.461550 0.456522 0.449221 0.439798 0.428551 0.415901 0.402358 0.388482 0.374845 0.361997 0.350433 0.340586 0.332818 0.327418 0.324613 0.324561 0.327349 0.332976 0.341327 0.352139 0.364968 0.379175 0.393924 0.408224 0.420999 0.431187 0.437849 0.440282 0.438096 0.431271 0.420161 0.405458 0.388109 0.369214 0.349898 0.331201 0.313997 0.298954 0.286535 0.277037 0.270639 0.267464 0.267627 0.271263 0.278540 0.289632 0.304674 0.323677 0.346445 0.372481 0.400934 0.430602 0.460001 0.487510 0.511538 0.530699 0.543938 0.550615 0.550535 0.543940 0.531487 0.514185 0.493313 0.470302 0.446600 0.423532 0.402192 0.383378 0.367573 0.354980 0.345574 0.339166 0.335464 0.334123 0.334780 0.337084 0.340708 0.345362 0.350804 0.356841 0.363332 0.370191 0.377379 0.384899 0.392782 0.401071 0.409804 0.418990 0.428590 0.438494 0.448513 0.458362 0.467666 0.475971 0.482760 0.487491 0.489634 0.488720 0.484391 0.476447 0.464884 0.449920 0.431993 0.411733 0.389913 0.367369 0.344926 0.323321 0.303153 0.284859 0.268718 0.254876 0.243387 0.234255 0.227476 0.223082 0.221165 0.221906 0.232566
0.232566 0.238157 0.247333 0.260437 0.277715 0.299190 0.324532 0.352952 0.383163 0.413443 0.441817 0.466304 0.485189 0.497238 0.501834 0.499029 0.489512 0.474515 0.455668 0.434811 0.413791 0.394283 0.377676 0.365022 0.357055 0.354249 0.356873 0.365033 0.378661 0.397479 0.420923 0.448083 0.477678 0.508097 0.537514 0.564061 0.586014 0.601938 0.610792 0.611972 0.605322 0.591144 0.570194 0.543660 0.513102 0.480314 0.447141 0.415275 0.386083 0.360505 0.339043 0.321816 0.308661 0.299243 0.293150 0.289967 0.289326 0.290931 0.294570 0.300112 0.307494 0.316705 0.327763 0.340680 0.355436 0.371937 0.389986 0.409256 0.429282 0.449465 0.469108 0.487463 0.503792 0.517430 0.527839 0.534648 0.537672 0.536919 0.532584 0.525029 0.514757 0.502381 0.488579 0.474048 0.459447 0.445355 0.432232 0.420392 0.410001 0.401081 0.393537 0.387183 0.381779 0.377061 0.372781 0.368724 0.364734 0.360724 0.356680 0.352655 0.348765 0.345168 0.342050 0.339610 0.338037 0.337501 0.338135 0.340024 0.343201 0.347633 0.353221 0.359800 0.367140 0.374958 0.382935 0.390736 0.398042 0.404575 0.410124 0.414569 0.417891 0.420173 0.421595 0.422408 0.422916 0.423439 0.424282 0.425704 0.427892 0.430942 0.434839 0.439459 0.444568 0.449836 0.454861 0.459193 0.462378 0.463991 0.463680 0.461197 0.456429 0.449413 0.440338 0.429532 0.417442 0.404600 0.391580 0.378964 0.367310 0.357122 0.348841 0.342832 0.339388 0.338721 0.340960 0.346131 0.354138 0.364726 0.377456 0.391687 0.406579 0.421131 0.434250 0.444848 0.451953 0.454813 0.452984 0.446381 0.435298 0.420373 0.402524 0.382845 0.362483 0.342525 0.323907 0.307359 0.293400 0.282359 0.274432 0.269732 0.268345 0.270366 0.275910 0.285106 0.298055 0.314764 0.335073 0.358566 0.384523 0.411901 0.439387 0.465513 0.488797 0.507911 0.521805 0.529801 0.531632 0.527453 0.517805 0.503570 0.485885 0.466035 0.445333 0.424995 0.406038 0.389224 0.375035 0.363694 0.355208 0.349421 0.346070 0.344829 0.345344 0.347263 0.350256 0.354030 0.358340 0.363000 0.367883 0.372926 0.378127 0.383532 0.389221 0.395298 0.401861 0.408987 0.416705 0.424981 0.433696 0.442640 0.451506 0.459897 0.467343 0.473323 0.477307 0.478793 0.477354 0.472688 0.464655 0.453307 0.438900 0.421882 0.402860 0.382543 0.361682 0.340996 0.321124 0.302584 0.285764 0.270930 0.258247 0.247813 0.239697 0.233973 0.230752 0.230202 0.243290
0.243290 0.247349 0.254890 0.266189 0.281426 0.300589 0.323361 0.349031 0.376453 0.404101 0.430213 0.453003 0.470898 0.482742 0.487922 0.486432 0.478847 0.466242 0.450061 0.431949 0.413577 0.396481 0.381960 0.371024 0.364402 0.362581 0.365845 0.374303 0.387873 0.406251 0.428843 0.454725 0.482634 0.511016 0.538149 0.562297 0.581880 0.595604 0.602549 0.602209 0.594504 0.579789 0.558844 0.532850 0.503308 0.471913 0.440377 0.410240 0.382729 0.358668 0.338484 0.322256 0.309813 0.300835 0.294937 0.291741 0.290921 0.292227 0.295495 0.300647 0.307681 0.316652 0.327645 0.340747 0.356006 0.373390 0.392746 0.413761 0.435953 0.458667 0.481111 0.502414 0.521695 0.538144 0.551084 0.560024 0.564679 0.564982 0.561078 0.553307 0.542178 0.528342 0.512548 0.495587 0.478238 0.461207 0.445076 0.430274 0.417060 0.405529 0.395634 0.387221 0.380060 0.373889 0.368446 0.363495 0.358854 0.354401 0.350086 0.345928 0.342004 0.338441 0.335397 0.333047 0.331563 0.331102 0.331793 0.333719 0.336916 0.341357 0.346952 0.353542 0.360904 0.368760 0.376789 0.384651 0.392015 0.398585 0.404131 0.408512 0.411688 0.413731 0.414810 0.415181 0.415160 0.415090 0.415311 0.416127 0.417780 0.420423 0.424107 0.428772 0.434242 0.440235 0.446379 0.452234 0.457326 0.461184 0.463378 0.463564 0.461512 0.457136 0.450505 0.441843 0.431516 0.420007 0.407877 0.395729 0.384169 0.373772 0.365058 0.358476 0.354392 0.353084 0.354732 0.359404 0.367029 0.377374 0.390013 0.404314 0.419437 0.434378 0.448031 0.459280 0.467115 0.470730 0.469610 0.463595 0.452894 0.438074 0.419998 0.399735 0.378443 0.357252 0.337164 0.318987 0.303309 0.290518 0.280840 0.274395 0.271250 0.271462 0.275098 0.282232 0.292922 0.307158 0.324794 0.345481 0.368611 0.393297 0.418404 0.442635 0.464651 0.483216 0.497320 0.506273 0.509757 0.507841 0.500956 0.489850 0.475509 0.459064 0.441678 0.424441 0.408277 0.393891 0.381744 0.372063 0.364875 0.360049 0.357340 0.356435 0.356984 0.358632 0.361044 0.363922 0.367021 0.370164 0.373246 0.376237 0.379178 0.382167 0.385348 0.388888 0.392957 0.397704 0.403233 0.409587 0.416726 0.424520 0.432740 0.441062 0.449073 0.456295 0.462208 0.466290 0.468055 0.467099 0.463141 0.456056 0.445899 0.432908 0.417489 0.400187 0.381634 0.362495 0.343417 0.324986 0.307695 0.291939 0.278016 0.266148 0.256503 0.249229 0.244476 0.242422 0.258284
0.258284 0.260601 0.266335 0.275693 0.288787 0.305557 0.325681 0.348498 0.372980 0.397773 0.421316 0.442020 0.458472 0.469614 0.474865 0.474182 0.468046 0.457389 0.443481 0.427779 0.411777 0.396866 0.384236 0.374835 0.369362 0.368292 0.371906 0.380301 0.393385 0.410835 0.432056 0.456142 0.481890 0.507844 0.532418 0.554031 0.571257 0.582940 0.588276 0.586846 0.578636 0.564037 0.543832 0.519160 0.491431 0.462202 0.433014 0.405233 0.379927 0.357805 0.339218 0.324219 0.312639 0.304185 0.298514 0.295292 0.294241 0.295161 0.297938 0.302546 0.309037 0.317525 0.328159 0.341089 0.356428 0.374203 0.394306 0.416454 0.440159 0.464732 0.489310 0.512922 0.534570 0.553316 0.568362 0.579109 0.585183 0.586446 0.582993 0.575138 0.563386 0.548415 0.531025 0.512090 0.492491 0.473046 0.454452 0.437240 0.421757 0.408162 0.396451 0.386492 0.378064 0.370895 0.364705 0.359232 0.354259 0.349631 0.345260 0.341128 0.337280 0.333816 0.330871 0.328604 0.327177 0.326743 0.327427 0.329320 0.332458 0.336824 0.342335 0.348838 0.356117 0.363894 0.371849 0.379634 0.386908 0.393360 0.398743 0.402896 0.405765 0.407407 0.407988 0.407766 0.407070 0.406264 0.405723 0.405791 0.406761 0.408843 0.412152 0.416690 0.422343 0.428885 0.435980 0.443207 0.450086 0.456105 0.460772 0.463646 0.464386 0.462779 0.458768 0.452463 0.444136 0.434202 0.423193 0.411717 0.400418 0.389932 0.380858 0.373728 0.368990 0.366995 0.367986 0.372079 0.379245 0.389282 0.401789 0.416153 0.431549 0.446976 0.461319 0.473444 0.482298 0.487015 0.487005 0.482013 0.472148 0.457879 0.439988 0.419493 0.397540 0.375288 0.353802 0.333972 0.316475 0.301774 0.290150 0.281748 0.276635 0.274841 0.276387 0.281299 0.289584 0.301201 0.316008 0.333699 0.353761 0.375449 0.397801 0.419697 0.439964 0.457486 0.471326 0.480812 0.485596 0.485674 0.481374 0.473311 0.462321 0.449374 0.435479 0.421587 0.408518 0.396906 0.387173 0.379534 0.374020 0.370509 0.368766 0.368481 0.369300 0.370859 0.372813 0.374858 0.376752 0.378329 0.379513 0.380313 0.380822 0.381202 0.381666 0.382456 0.383814 0.385965 0.389089 0.393304 0.398650 0.405078 0.412442 0.420498 0.428906 0.437244 0.445026 0.451727 0.456820 0.459812 0.460288 0.457947 0.452634 0.444361 0.433310 0.419822 0.404371 0.387521 0.369887 0.352085 0.334696 0.318238 0.303154 0.289808 0.278498 0.269472 0.262950 0.259146 0.277991
0.277991 0.278307 0.281995 0.289203 0.299980 0.314212 0.331559 0.351394 0.372781 0.394516 0.415222 0.433502 0.448106 0.458088 0.462919 0.462541 0.457355 0.448171 0.436095 0.422410 0.408433 0.395406 0.384403 0.376289 0.371712 0.371118 0.374766 0.382740 0.394931 0.411017 0.430418 0.452285 0.475503 0.498749 0.520595 0.539631 0.554589 0.564455 0.568532 0.566482 0.558341 0.544517 0.525772 0.503167 0.477988 0.451618 0.425405 0.400520 0.377870 0.358043 0.341326 0.327747 0.317154 0.309288 0.303853 0.300572 0.299219 0.299646 0.301791 0.305679 0.311412 0.319155 0.329109 0.341482 0.356440 0.374065 0.394297 0.416884 0.441353 0.467002 0.492927 0.518086 0.541392 0.561806 0.578430 0.590570 0.597774 0.599843 0.596824 0.589002 0.576877 0.561141 0.542635 0.522297 0.501089 0.479923 0.459589 0.440705 0.423685 0.408742 0.395904 0.385052 0.375964 0.368353 0.361914 0.356353 0.351417 0.346912 0.342711 0.338764 0.335087 0.331757 0.328897 0.326660 0.325206 0.324692 0.325253 0.326985 0.329938 0.334101 0.339400 0.345691 0.352760 0.360331 0.368082 0.375661 0.382714 0.388918 0.394009 0.397811 0.400253 0.401383 0.401361 0.400448 0.398983 0.397352 0.395957 0.395181 0.395362 0.396764 0.399559 0.403812 0.409472 0.416368 0.424212 0.432611 0.441088 0.449108 0.456120 0.461602 0.465102 0.466285 0.464967 0.461134 0.454952 0.446759 0.437040 0.426392 0.415484 0.405003 0.395620 0.387951 0.382528 0.379781 0.380022 0.383428 0.390020 0.399638 0.411922 0.426290 0.441944 0.457901 0.473049 0.486237 0.496377 0.502542 0.504058 0.500567 0.492062 0.478890 0.461725 0.441500 0.419318 0.396342 0.373683 0.352313 0.333004 0.316314 0.302599 0.292058 0.284775 0.280774 0.280047 0.282572 0.288312 0.297189 0.309051 0.323620 0.340458 0.358940 0.378262 0.397481 0.415593 0.431626 0.444740 0.454307 0.459974 0.461686 0.459676 0.454436 0.446656 0.437148 0.426766 0.416324 0.406529 0.397932 0.390904 0.385633 0.382137 0.380289 0.379851 0.380502 0.381874 0.383588 0.385282 0.386641 0.387425 0.387484 0.386771 0.385344 0.383355 0.381040 0.378687 0.376617 0.375152 0.374590 0.375184 0.377124 0.380524 0.385410 0.391718 0.399288 0.407864 0.417094 0.426547 0.435721 0.444072 0.451042 0.456100 0.458783 0.458730 0.455721 0.449699 0.440775 0.429226 0.415471 0.400043 0.383542 0.366600 0.349835 0.333828 0.319093 0.306076 0.295157 0.286656 0.280850 0.302622
