0.078796 0.076137 0.074509 0.074247 0.075497 0.079403 0.087265 0.101929 0.127098 0.168506 0.232023 0.321923 0.435221 0.559911 0.677885 0.775171 0.846520 0.894900 0.925833 0.945183 0.956872 0.963893 0.967572 0.968936 0.967838 0.964039 0.956010 0.941678 0.916929 0.876389 0.812997 0.721904 0.604773 0.474887 0.352044 0.252618 0.181479 0.135219 0.106728 0.090005 0.080268 0.074887 0.071870 0.070497 0.069988 0.070388 0.071423 0.073522 0.076755 0.081918 0.089496 0.100751 0.116643 0.138821 0.168371 0.206589 0.253535 0.308765 0.370132 0.435065 0.500015 0.562172 0.618885 0.668973 0.711583 0.747058 0.775588 0.798056 0.814780 0.826472 0.833077 0.834771 0.830825 0.820598 0.802409 0.774622 0.734774 0.681210 0.613073 0.532726 0.445454 0.359649 0.283048 0.221038 0.174572 0.142181 0.120556 0.106881 0.098373 0.093477 0.090711 0.089573 0.089353 0.090101 0.091520 0.094018 0.097666 0.103309 0.111554 0.123863 0.141452 0.166183 0.199127 0.241080 0.290903 0.346304 0.403057 0.456948 0.503687 0.540640 0.565821 0.578675 0.578603 0.565791 0.540139 0.502601 0.454536 0.399141 0.340315 0.283071 0.231350 0.188136 0.154041 0.128715 0.110431 0.097767 0.088927 0.082974 
0.077616 0.075352 0.074127 0.073739 0.074866 0.077955 0.084639 0.096801 0.118152 0.153239 0.208248 0.287806 0.392273 0.512718 0.633401 0.738128 0.818881 0.875466 0.912956 0.936656 0.951458 0.960204 0.965101 0.966800 0.965803 0.961295 0.952224 0.935778 0.908215 0.863500 0.795488 0.699919 0.580902 0.452469 0.334395 0.240390 0.174133 0.131007 0.104639 0.088846 0.079760 0.074416 0.071522 0.069858 0.069233 0.069106 0.069721 0.070847 0.072983 0.076150 0.081127 0.088248 0.098633 0.112945 0.132552 0.158165 0.190871 0.230653 0.277408 0.329598 0.385575 0.442613 0.498552 0.550915 0.598397 0.639679 0.674599 0.702742 0.724511 0.739709 0.748650 0.750806 0.745964 0.732941 0.710849 0.678007 0.633572 0.576963 0.509958 0.436040 0.361338 0.291893 0.232955 0.186492 0.152523 0.128845 0.113339 0.103441 0.097665 0.094416 0.093130 0.092939 0.093801 0.095205 0.097365 0.099986 0.103511 0.107938 0.114093 0.122434 0.134261 0.150403 0.172231 0.200103 0.234210 0.273038 0.314576 0.355396 0.392488 0.422580 0.443753 0.454260 0.453706 0.441710 0.419173 0.387134 0.348130 0.304870 0.261127 0.219857 0.183824 0.153994 0.130815 0.113313 0.100729 0.091628 0.085322 0.080730 
0.076909 0.075207 0.074045 0.073802 0.074547 0.077175 0.082529 0.092690 0.110256 0.139664 0.186031 0.254950 0.348376 0.461722 0.581710 0.692512 0.782484 0.848751 0.893996 0.923646 0.942267 0.953682 0.959892 0.962340 0.961066 0.955799 0.944795 0.925590 0.893658 0.843545 0.769227 0.668795 0.548174 0.423189 0.311687 0.225188 0.164782 0.125868 0.101806 0.087501 0.078945 0.074023 0.071044 0.069440 0.068493 0.068230 0.068302 0.068985 0.070125 0.072174 0.075161 0.079742 0.086172 0.095345 0.107735 0.124384 0.145773 0.172738 0.205266 0.243405 0.286121 0.332370 0.380172 0.427886 0.473391 0.515348 0.552235 0.583423 0.608038 0.625911 0.636392 0.639310 0.633838 0.619557 0.595489 0.561406 0.517165 0.464267 0.405145 0.344125 0.285595 0.233888 0.191238 0.158550 0.134747 0.118510 0.107838 0.101460 0.097920 0.096626 0.096736 0.098122 0.100251 0.103174 0.106449 0.110192 0.114057 0.118337 0.122978 0.128668 0.135792 0.145421 0.158124 0.174809 0.195419 0.219757 0.246333 0.273503 0.298690 0.319820 0.334614 0.341879 0.340573 0.330907 0.313297 0.289408 0.260986 0.230677 0.200610 0.173056 0.149084 0.129532 0.114063 0.102444 0.093723 0.087458 0.082775 0.079456 
0.076339 0.074824 0.073969 0.073587 0.074269 0.076233 0.080690 0.088812 0.103250 0.127181 0.165616 0.223480 0.304720 0.407546 0.523167 0.636698 0.735108 0.811413 0.866166 0.903041 0.927058 0.941780 0.950138 0.953270 0.951901 0.945166 0.931732 0.908330 0.870846 0.813532 0.732204 0.626852 0.506624 0.387326 0.285035 0.207408 0.154141 0.119723 0.098579 0.085666 0.078039 0.073329 0.070603 0.068827 0.067900 0.067294 0.067220 0.067354 0.068052 0.069115 0.071020 0.073699 0.077774 0.083331 0.091150 0.101451 0.115094 0.132284 0.153728 0.179296 0.209174 0.242551 0.278857 0.316559 0.354534 0.390940 0.424629 0.453966 0.478156 0.495955 0.506917 0.510071 0.505184 0.491530 0.469286 0.438466 0.400441 0.356845 0.310790 0.265212 0.223492 0.187554 0.158781 0.136836 0.121255 0.110621 0.104123 0.100502 0.099352 0.099864 0.102017 0.105264 0.109701 0.114770 0.120463 0.126092 0.131579 0.136310 0.140476 0.143910 0.147355 0.151172 0.156454 0.163603 0.173375 0.185459 0.199628 0.214508 0.228967 0.241093 0.249705 0.253332 0.251633 0.244226 0.231953 0.215558 0.196781 0.176890 0.157670 0.139966 0.124805 0.112149 0.102225 0.094414 0.088617 0.084108 0.080835 0.078207 
0.076165 0.075038 0.074165 0.073918 0.074277 0.075928 0.079337 0.085943 0.097357 0.116657 0.147519 0.194960 0.262986 0.352941 0.459512 0.571522 0.675197 0.761158 0.826014 0.871901 0.902500 0.921952 0.932891 0.937276 0.935392 0.926911 0.909775 0.881105 0.836278 0.770908 0.682271 0.573984 0.456904 0.346754 0.255668 0.188466 0.142661 0.113315 0.094955 0.083811 0.076891 0.072725 0.070012 0.068391 0.067250 0.066651 0.066240 0.066241 0.066412 0.067066 0.068043 0.069741 0.072088 0.075579 0.080243 0.086672 0.094969 0.105761 0.119119 0.135547 0.154880 0.177265 0.202076 0.228934 0.256685 0.284496 0.310886 0.334873 0.354999 0.370449 0.380042 0.383322 0.379546 0.368809 0.351083 0.327377 0.298747 0.267313 0.234999 0.204250 0.176601 0.153461 0.135001 0.121319 0.111630 0.105533 0.102146 0.101233 0.102205 0.105136 0.109670 0.115984 0.123654 0.132609 0.142036 0.151443 0.159713 0.166316 0.170457 0.172272 0.171841 0.170175 0.168017 0.166648 0.166620 0.168614 0.172316 0.177468 0.182937 0.187929 0.191136 0.191964 0.189628 0.184268 0.175913 0.165458 0.153499 0.141220 0.129201 0.118339 0.108763 0.100876 0.094367 0.089323 0.085256 0.082192 0.079667 0.077778 
0.076058 0.074976 0.074342 0.073947 0.074298 0.075427 0.078214 0.083269 0.092359 0.107379 0.131796 0.169339 0.224542 0.299701 0.393531 0.498256 0.602578 0.695123 0.769820 0.825279 0.864085 0.889227 0.903897 0.909629 0.907379 0.896233 0.874621 0.839122 0.786217 0.712503 0.618632 0.510713 0.401294 0.303312 0.225509 0.169107 0.131194 0.106629 0.091318 0.081654 0.075735 0.071849 0.069455 0.067734 0.066698 0.065868 0.065465 0.065140 0.065199 0.065359 0.065980 0.066833 0.068334 0.070313 0.073250 0.077032 0.082193 0.088656 0.096957 0.106976 0.119145 0.133166 0.149219 0.166682 0.185372 0.204295 0.222933 0.240041 0.254974 0.266494 0.274112 0.276893 0.274791 0.267450 0.255524 0.239435 0.220609 0.200105 0.179694 0.160391 0.143522 0.129380 0.118483 0.110424 0.105251 0.102353 0.101798 0.103153 0.106743 0.112383 0.120557 0.131057 0.144079 0.158823 0.174654 0.189888 0.203241 0.212882 0.218032 0.217956 0.213334 0.204923 0.194582 0.183673 0.173961 0.166096 0.160763 0.157466 0.155932 0.155046 0.154289 0.152632 0.149899 0.145564 0.140002 0.133190 0.125872 0.118217 0.110978 0.104181 0.098343 0.093229 0.089128 0.085637 0.082945 0.080614 0.078844 0.077239 
0.076298 0.075489 0.074777 0.074507 0.074582 0.075528 0.077527 0.081540 0.088412 0.100078 0.118705 0.147780 0.190762 0.251065 0.329144 0.421593 0.519868 0.613929 0.695107 0.759501 0.806597 0.838539 0.857380 0.865094 0.862067 0.847985 0.820823 0.778211 0.717312 0.637676 0.542459 0.440490 0.343030 0.260157 0.196203 0.150804 0.120163 0.100380 0.087657 0.079671 0.074435 0.071111 0.068767 0.067254 0.066071 0.065336 0.064712 0.064418 0.064182 0.064271 0.064454 0.065028 0.065799 0.067102 0.068776 0.071193 0.074228 0.078275 0.083215 0.089430 0.096752 0.105471 0.115284 0.126298 0.137985 0.150210 0.162201 0.173615 0.183540 0.191589 0.196926 0.199370 0.198419 0.194336 0.187138 0.177627 0.166300 0.154298 0.142248 0.131184 0.121428 0.113592 0.107568 0.103623 0.101452 0.101290 0.102950 0.106902 0.113257 0.122771 0.135706 0.152676 0.173344 0.197190 0.222333 0.246681 0.267278 0.281892 0.288482 0.286587 0.276415 0.259810 0.238907 0.216687 0.195368 0.176980 0.162128 0.151105 0.143104 0.137549 0.133294 0.129824 0.126301 0.122636 0.118435 0.113994 0.109210 0.104545 0.099943 0.095821 0.092023 0.088844 0.086012 0.083738 0.081700 0.080089 0.078590 0.077419 
0.076597 0.075733 0.075201 0.074767 0.074868 0.075403 0.077015 0.079920 0.085242 0.093907 0.108016 0.129700 0.162255 0.208351 0.270124 0.346340 0.432603 0.520783 0.602810 0.672114 0.726059 0.764045 0.787409 0.796942 0.793420 0.776059 0.743890 0.695072 0.629351 0.548426 0.458418 0.367926 0.286411 0.219619 0.169518 0.134041 0.110232 0.094453 0.084318 0.077578 0.073244 0.070177 0.068169 0.066594 0.065571 0.064676 0.064153 0.063655 0.063476 0.063305 0.063461 0.063657 0.064233 0.064923 0.066090 0.067489 0.069501 0.071895 0.075059 0.078756 0.083350 0.088556 0.094663 0.101284 0.108584 0.116026 0.123625 0.130709 0.137192 0.142360 0.146164 0.148015 0.148078 0.146050 0.142423 0.137224 0.131224 0.124629 0.118268 0.112277 0.107318 0.103314 0.100728 0.099352 0.099623 0.101435 0.105456 0.111940 0.121989 0.136267 0.156080 0.181787 0.213589 0.249817 0.288041 0.324147 0.354372 0.374882 0.383633 0.379377 0.363007 0.336250 0.302738 0.266207 0.230925 0.199590 0.174116 0.154437 0.140174 0.129884 0.122685 0.117232 0.113047 0.109284 0.105937 0.102549 0.099401 0.096215 0.093362 0.090583 0.088225 0.085985 0.084162 0.082417 0.081027 0.079647 0.078561 0.077441 
0.077298 0.076608 0.075931 0.075590 0.075429 0.075865 0.076890 0.079146 0.082961 0.089478 0.099713 0.115681 0.139343 0.173388 0.219559 0.278655 0.348424 0.424304 0.499376 0.567369 0.623261 0.664833 0.691061 0.702230 0.698120 0.678729 0.643372 0.592405 0.527211 0.452188 0.373651 0.299367 0.235143 0.184255 0.146380 0.119778 0.101531 0.089423 0.081243 0.075854 0.072057 0.069503 0.067549 0.066215 0.065096 0.064360 0.063695 0.063327 0.062981 0.062910 0.062856 0.063088 0.063361 0.063956 0.064640 0.065706 0.066933 0.068620 0.070550 0.073017 0.075792 0.079146 0.082809 0.086996 0.091366 0.096055 0.100636 0.105164 0.109154 0.112636 0.115141 0.116771 0.117181 0.116639 0.114990 0.112686 0.109729 0.106673 0.103553 0.100895 0.098663 0.097302 0.096717 0.097359 0.099238 0.103034 0.109144 0.118795 0.133049 0.153767 0.182279 0.219840 0.265782 0.317899 0.371412 0.420950 0.460872 0.487385 0.497824 0.491583 0.468923 0.432158 0.384783 0.332314 0.280255 0.233719 0.195291 0.165904 0.144396 0.129392 0.118899 0.111700 0.106414 0.102523 0.099266 0.096603 0.094114 0.091980 0.089910 0.088149 0.086428 0.084992 0.083564 0.082381 0.081164 0.080156 0.079088 0.078218 
0.078213 0.077351 0.076761 0.076195 0.076042 0.076116 0.076908 0.078385 0.081269 0.085863 0.093353 0.104637 0.121571 0.145625 0.178788 0.221734 0.274306 0.333715 0.395905 0.455220 0.506956 0.547025 0.573451 0.584768 0.580824 0.561279 0.527007 0.479298 0.421652 0.358594 0.296207 0.239443 0.192056 0.154875 0.127494 0.107886 0.094418 0.085052 0.078754 0.074250 0.071191 0.068840 0.067226 0.065868 0.064962 0.064133 0.063646 0.063168 0.062989 0.062795 0.062890 0.062968 0.063342 0.063711 0.064394 0.065097 0.066143 0.067241 0.068717 0.070277 0.072239 0.074297 0.076751 0.079267 0.082108 0.084899 0.087859 0.090572 0.093225 0.095388 0.097258 0.098444 0.099210 0.099252 0.098937 0.098064 0.097084 0.095853 0.094852 0.093939 0.093581 0.093634 0.094600 0.096437 0.099863 0.105210 0.113774 0.126696 0.146256 0.174509 0.214020 0.265619 0.328366 0.397533 0.466509 0.527540 0.575047 0.605189 0.616699 0.608791 0.582014 0.537333 0.478239 0.410064 0.340585 0.276744 0.223726 0.182838 0.153423 0.132919 0.119185 0.109825 0.103589 0.099091 0.095938 0.093381 0.091463 0.089714 0.088347 0.086990 0.085908 0.084757 0.083818 0.082758 0.081871 0.080843 0.079984 0.078998 
